1,0.946052611
1,0.687198341
0,0.199069083
0,0.073058441
0,0.045545600
0,0.041777965
0,0.013747272
0,0.149858966
0,0.020768842
0,0.495289385
0,0.014888399
0,0.126073420
0,0.382879406
0,0.050551824
0,0.051943064
0,0.137441903
0,0.234804854
0,0.052036732
0,0.473277897
0,0.046823777
0,0.026307747
0,0.020833159
0,0.059865020
0,0.125115514
0,0.085777141
0,0.014273498
0,0.027358280
0,0.026809530
0,0.244165570
0,0.268632770
0,0.301148504
0,0.015354604
0,0.040312443
0,0.082856201
0,0.150904149
0,0.015169866
0,0.033475537
0,0.112297900
0,0.029332716
0,0.013289472
0,0.061760779
0,0.015093056
0,0.015994085
0,0.132227764
0,0.012678737
0,0.399122208
0,0.366494358
0,0.120940670
0,0.022530766
0,0.027307263
0,0.035474803
0,0.045601804
0,0.591290653
0,0.013366656
0,0.014766492
0,0.020321622
0,0.102521442
0,0.026658969
0,0.276583791
0,0.012637937
0,0.024100680
0,0.103238165
0,0.078249075
0,0.186710671
0,0.558747113
0,0.023788420
0,0.156034112
0,0.033339139
0,0.070241399
0,0.013849515
0,0.015768804
0,0.056995843
0,0.399094075
0,0.030869378
0,0.026354106
0,0.093975931
0,0.346024960
0,0.017463440
0,0.040884480
0,0.230272874
0,0.550279438
0,0.263194889
0,0.034765672
0,0.016365845
0,0.019413611
0,0.018350560
0,0.047989808
0,0.144662887
0,0.365365475
0,0.047322784
0,0.149185717
0,0.013488552
0,0.028406700
0,0.844123483
0,0.040880531
0,0.046343487
0,0.041483730
0,0.965866208
0,0.483372211
0,0.094831608
0,0.047341980
0,0.083524123
0,0.486324728
0,0.070424892
0,0.115236066
0,0.510118425
0,0.192317411
0,0.053807050
0,0.069273300
0,0.085415296
0,0.127107129
0,0.117673710
0,0.045944087
0,0.073634796
0,0.109280393
0,0.114939652
0,0.180919066
0,0.109357893
0,0.356095225
0,0.159180135
0,0.212442771
0,0.390479684
0,0.094213709
0,0.131815210
0,0.391649872
0,0.070677541
0,0.292160541
0,0.049387202
0,0.619647026
0,0.074677147
0,0.765282393
0,0.105114646
0,0.047825061
0,0.211881623
0,0.309217513
0,0.265791208
0,0.045793276
0,0.048361845
0,0.053838860
0,0.074726827
0,0.309563816
0,0.058230624
0,0.257750690
0,0.153713822
0,0.396837890
0,0.463646442
0,0.254260063
0,0.099701658
0,0.369923145
0,0.101433530
0,0.107156530
0,0.548582137
0,0.108279385
0,0.172297180
0,0.090904139
0,0.166213974
0,0.195244744
0,0.129537567
0,0.058280665
0,0.921144545
0,0.211641997
0,0.219421327
0,0.152545005
0,0.252056003
0,0.083270594
0,0.043085672
0,0.270875067
0,0.146954045
0,0.063363887
0,0.082568333
0,0.280950934
0,0.187929943
0,0.608350158
0,0.046805497
0,0.108781599
0,0.129289299
0,0.131057397
0,0.063605137
0,0.473550826
0,0.076166913
0,0.911943316
0,0.124759607
