1,0.999626756
1,0.972992063
0,0.000065109
0,0.000048134
0,0.092780724
0,0.000035019
0,0.001048384
0,0.000058428
0,0.000807921
0,0.000092795
0,0.000296296
0,0.000029340
0,0.026355354
0,0.000376688
0,0.000038421
0,0.015423032
0,0.002748485
0,0.000024330
0,0.000324713
0,0.980004370
0,0.000022790
0,0.000086456
0,0.011432826
0,0.000091488
0,0.000094755
0,0.000063280
0,0.000032218
0,0.000078463
0,0.000024379
0,0.000035667
0,0.000996387
0,0.000055247
0,0.912080526
0,0.025649140
0,0.000044308
0,0.003814385
0,0.169817358
0,0.908675730
0,0.000044749
0,0.000356076
0,0.000025541
0,0.000180080
0,0.000047221
0,0.000566400
0,0.001357044
0,0.000045661
0,0.140724123
0,0.004373007
0,0.000711870
0,0.000073392
0,0.000090058
0,0.000160968
0,0.001009556
0,0.021674082
0,0.021417392
0,0.000168863
0,0.032203954
0,0.002018620
0,0.593841136
0,0.000407881
0,0.985550404
0,0.000661212
0,0.014768615
0,0.000243655
0,0.000049696
0,0.000177575
0,0.270032704
0,0.000127624
0,0.309628606
0,0.000459038
0,0.000363333
0,0.000150764
0,0.001101683
0,0.000099325
0,0.003730150
0,0.000034406
0,0.000056399
0,0.000026091
0,0.000041660
0,0.000054797
0,0.000072515
0,0.606351614
0,0.001441403
0,0.000035085
0,0.000022024
0,0.028433781
0,0.000045732
0,0.000027022
0,0.000035412
0,0.000585244
0,0.000068137
0,0.000030533
0,0.005681676
0,0.000033507
0,0.000359693
0,0.074945949
0,0.000042164
0,0.000399788
0,0.000020526
0,0.000031224
0,0.007020130
0,0.104176678
0,0.000066521
0,0.015092744
0,0.058912985
0,0.000163580
0,0.000023223
0,0.000017044
0,0.001025973
0,0.001535431
0,0.000027014
0,0.000022677
0,0.000042558
0,0.000027007
0,0.000051325
0,0.006013928
0,0.010854278
0,0.000022211
0,0.060113899
0,0.000019017
0,0.000067348
0,0.007242617
0,0.000886686
0,0.000057095
0,0.000026120
0,0.000730077
0,0.000022220
0,0.000048253
0,0.000132297
0,0.000272182
0,0.000918571
0,0.002027187
0,0.000028672
0,0.000115684
0,0.000897738
0,0.000339960
0,0.007205267
0,0.846041501
0,0.000117202
0,0.000500131
0,0.000051605
0,0.000044555
0,0.000020423
0,0.000032602
0,0.000021252
0,0.229514599
0,0.000027155
0,0.000087772
0,0.942142189
0,0.000022722
0,0.000016655
0,0.017653227
0,0.004920453
0,0.051628839
0,0.029134642
0,0.000025877
0,0.000043023
0,0.000532183
0,0.000167902
0,0.003244449
0,0.000047240
0,0.000151008
0,0.001277353
0,0.000072297
0,0.000247776
0,0.000328598
0,0.000063611
0,0.000164482
0,0.000537189
0,0.000285290
0,0.000030245
0,0.506618142
0,0.007952776
0,0.000026982
0,0.000034087
0,0.000035266
0,0.000051875
0,0.000039563
0,0.002868182
0,0.000022745
0,0.000062304
0,0.000021297
0,0.001316255
0,0.000178664
0,0.000038293
0,0.000060314
0,0.000346487
0,0.000077253
0,0.000035185
0,0.033289373
0,0.000018721
0,0.000022451
0,0.176022261
0,0.000171489
0,0.000025198
0,0.000029100
0,0.000016657
1,0.999999881
1,0.999180734
0,0.000064600
0,0.000494677
0,0.250822514
0,0.000156978
0,0.000085529
0,0.009916670
0,0.005414634
0,0.000677915
0,0.000110700
0,0.000335743
0,0.000046069
0,0.000206665
0,0.002009447
0,0.000195244
0,0.000470447
0,0.049314115
0,0.637418449
0,0.000071733
0,0.001812480
0,0.010072450
0,0.000198342
0,0.000120976
0,0.000704215
0,0.010737006
0,0.000055154
0,0.000106989
0,0.000039666
0,0.019632708
0,0.000059550
0,0.005043959
0,0.339768589
0,0.000032848
0,0.000074367
0,0.000846302
0,0.003670446
0,0.000029536
0,0.004503447
0,0.132321134
0,0.493935764
0,0.000041972
0,0.000181781
0,0.000207749
0,0.013626204
0,0.902535319
0,0.013114376
0,0.000078579
0,0.000164644
0,0.000227363
0,0.000366336
0,0.000881813
0,0.000036726
0,0.000028487
0,0.000365286
0,0.000030564
0,0.001544868
0,0.005350379
0,0.035103057
0,0.313115180
0,0.866986156
0,0.000045703
0,0.599412024
0,0.002499218
0,0.000201669
0,0.925431669
0,0.007899837
0,0.000118595
0,0.000135592
0,0.022634843
0,0.004039246
0,0.000257559
0,0.056316271
0,0.000638656
0,0.000187211
0,0.000214800
0,0.000057495
0,0.000598380
0,0.001394250
0,0.944233060
0,0.000031729
0,0.000047550
0,0.002347004
0,0.000092831
0,0.001473264
